speech_start	speech_end	speaker
502.383	503.227	SPEAKER_00
503.8	509.4	SPEAKER_00
510.061	510.449	SPEAKER_00
510.635	513.082	SPEAKER_00
513.723	514.364	SPEAKER_01
514.853	516.035	SPEAKER_01
517.216	518.06	SPEAKER_03
519.427	520.726	SPEAKER_01
522.633	523.122	SPEAKER_01
526.582	529.96	SPEAKER_00
530.547	541.94	SPEAKER_00
542.309	543.828	SPEAKER_01
544.25	546.832	SPEAKER_00
547.422	548.789	SPEAKER_00
549.532	551.219	SPEAKER_00
551.776	556.43	SPEAKER_00
556.729	558.4	SPEAKER_01
558.98	561.11	SPEAKER_00
561.952	565.18	SPEAKER_00
568.887	569.714	SPEAKER_01
570.085	570.541	SPEAKER_01
571.317	571.823	SPEAKER_01
572.009	572.33	SPEAKER_03
574.675	575.367	SPEAKER_03
576.683	576.987	SPEAKER_03
577.763	584.33	SPEAKER_01
584.918	585.391	SPEAKER_02
586.42	587.922	SPEAKER_01
588.817	589.39	SPEAKER_03
589.883	590.048	SPEAKER_03
593.525	595.685	SPEAKER_01
596.005	596.54	SPEAKER_03
600.325	602.63	SPEAKER_01
602.66	605.17	SPEAKER_00
605.877	618.97	SPEAKER_00
619.681	621.1	SPEAKER_01
621.858	622.567	SPEAKER_01
622.735	626.279	SPEAKER_01
626.954	628.388	SPEAKER_01
629.536	629.924	SPEAKER_01
630.447	633.029	SPEAKER_01
636.067	636.505	SPEAKER_03
637.298	637.552	SPEAKER_03
638.463	639.728	SPEAKER_01
644.757	645.432	SPEAKER_03
646.073	646.816	SPEAKER_01
646.816	647.204	SPEAKER_03
648.706	649.145	SPEAKER_02
650.191	651.018	SPEAKER_03
651.018	652.081	SPEAKER_01
654.241	654.663	SPEAKER_01
656.823	657.127	SPEAKER_01
657.616	658.443	SPEAKER_01
658.443	658.949	SPEAKER_02
659.033	660.907	SPEAKER_01
662.459	663.843	SPEAKER_02
664.433	665.8	SPEAKER_01
668.264	669.865	SPEAKER_00
670.424	672.027	SPEAKER_00
672.685	683.57	SPEAKER_00
686.607	690.134	SPEAKER_00
690.674	695.703	SPEAKER_00
696.344	698.065	SPEAKER_00
698.487	700.225	SPEAKER_00
702.61	702.86	SPEAKER_01
703.04	704.765	SPEAKER_00
704.95	705.794	SPEAKER_00
706.233	707.836	SPEAKER_00
708.427	713.287	SPEAKER_00
714.181	716.375	SPEAKER_00
716.662	719.176	SPEAKER_00
719.513	723.125	SPEAKER_00
726.382	727.057	SPEAKER_00
727.478	728.744	SPEAKER_00
729.166	730.381	SPEAKER_00
730.921	732.558	SPEAKER_00
733.148	735.173	SPEAKER_00
735.713	736.979	SPEAKER_00
737.249	739.898	SPEAKER_00
740.337	743.425	SPEAKER_00
743.948	746.125	SPEAKER_00
746.345	747.357	SPEAKER_00
748.117	753.618	SPEAKER_00
756.419	758.123	SPEAKER_00
758.309	759.153	SPEAKER_00
759.575	761.161	SPEAKER_00
761.802	763.473	SPEAKER_00
764.063	769.48	SPEAKER_00
769.97	773.041	SPEAKER_00
777.563	777.901	SPEAKER_00
778.12	779.335	SPEAKER_00
779.588	781.343	SPEAKER_00
781.883	782.508	SPEAKER_00
782.744	783.588	SPEAKER_00
784.094	788.937	SPEAKER_00
789.46	791.823	SPEAKER_00
792.278	795.434	SPEAKER_00
795.485	796.7	SPEAKER_00
808.175	810.335	SPEAKER_00
810.537	811.668	SPEAKER_00
812.309	817.068	SPEAKER_00
817.625	819.143	SPEAKER_00
819.599	823.396	SPEAKER_00
825.657	826.012	SPEAKER_03
826.771	827.108	SPEAKER_03
833.521	833.892	SPEAKER_03
843.072	844.726	SPEAKER_00
844.979	845.755	SPEAKER_00
846.228	847.814	SPEAKER_00
848.422	850.042	SPEAKER_00
850.733	852.691	SPEAKER_00
853.079	855.357	SPEAKER_00
855.543	857.787	SPEAKER_00
858.243	860.133	SPEAKER_00
860.403	862.36	SPEAKER_00
862.9	866.09	SPEAKER_00
867.743	868.317	SPEAKER_03
870.68	871.507	SPEAKER_03
875.607	879.3	SPEAKER_00
879.792	882.104	SPEAKER_00
882.391	883.032	SPEAKER_00
883.522	885.783	SPEAKER_00
886.103	887.217	SPEAKER_00
887.875	891.014	SPEAKER_00
891.419	893.09	SPEAKER_00
893.393	896.009	SPEAKER_00
900.127	900.886	SPEAKER_03
903.164	903.772	SPEAKER_02
911.095	913.81	SPEAKER_00
914.268	917.508	SPEAKER_00
917.93	920.292	SPEAKER_00
920.528	923.279	SPEAKER_00
923.549	925.54	SPEAKER_00
925.962	929.168	SPEAKER_00
930.012	930.89	SPEAKER_03
932.729	933.252	SPEAKER_03
934.973	936.29	SPEAKER_03
938.095	939.327	SPEAKER_02
939.344	940.467	SPEAKER_03
940.947	941.909	SPEAKER_02
941.926	942.854	SPEAKER_03
944.963	946.55	SPEAKER_00
946.938	947.697	SPEAKER_00
948.473	960.553	SPEAKER_00
966.732	967.306	SPEAKER_03
968.42	969.382	SPEAKER_02
970.495	971.018	SPEAKER_03
971.44	972.655	SPEAKER_03
976.908	977.583	SPEAKER_03
980.603	981.633	SPEAKER_03
986.898	987.877	SPEAKER_02
988.619	989.733	SPEAKER_03
992.062	993.547	SPEAKER_02
997.207	997.44	SPEAKER_02
1000.533	1001.242	SPEAKER_03
1002.895	1003.52	SPEAKER_03
1004.903	1005.427	SPEAKER_03
1016.142	1018.184	SPEAKER_03
1037.219	1040.594	SPEAKER_02
1046.264	1047.023	SPEAKER_03
1054.634	1056.524	SPEAKER_02
1063.274	1063.797	SPEAKER_00
1063.915	1065.13	SPEAKER_00
1066.379	1068.373	SPEAKER_00
1068.961	1072.049	SPEAKER_00
1072.049	1072.555	SPEAKER_03
1072.876	1075.947	SPEAKER_00
1092.485	1093.967	SPEAKER_02
1094.662	1097.013	SPEAKER_00
1097.918	1098.965	SPEAKER_00
1099.1	1102.427	SPEAKER_00
1102.863	1104.803	SPEAKER_00
1105.293	1108.33	SPEAKER_00
1108.853	1109.41	SPEAKER_03
1120.565	1122.505	SPEAKER_03
1124.176	1124.868	SPEAKER_03
1124.965	1125.338	SPEAKER_02
1125.602	1126.095	SPEAKER_02
1127.99	1128.327	SPEAKER_00
1128.58	1129.795	SPEAKER_00
1130.032	1131.618	SPEAKER_00
1131.803	1132.192	SPEAKER_03
1132.192	1132.9	SPEAKER_00
1133.238	1134.014	SPEAKER_00
1134.622	1139.262	SPEAKER_00
1139.954	1141.473	SPEAKER_00
1141.861	1144.983	SPEAKER_00
1148.358	1149.016	SPEAKER_02
1149.016	1149.995	SPEAKER_03
1152.07	1152.475	SPEAKER_02
1152.475	1154.112	SPEAKER_03
1159.512	1165.233	SPEAKER_00
1165.942	1168.237	SPEAKER_00
1168.608	1169.857	SPEAKER_00
1170.16	1171.814	SPEAKER_00
1172.624	1175.733	SPEAKER_00
1177.687	1177.822	SPEAKER_03
1178.378	1179.458	SPEAKER_03
1181.517	1182.243	SPEAKER_00
1182.631	1189.193	SPEAKER_00
1189.499	1191.44	SPEAKER_00
1191.608	1192.28	SPEAKER_03
1194.815	1197.852	SPEAKER_00
1201.919	1202.965	SPEAKER_03
1205.918	1206.577	SPEAKER_03
1206.577	1206.83	SPEAKER_00
1207.117	1210.12	SPEAKER_00
1210.863	1211.521	SPEAKER_00
1211.74	1212.652	SPEAKER_00
1213.04	1217.54	SPEAKER_00
1218.44	1220.87	SPEAKER_00
1221.275	1223.283	SPEAKER_00
1223.468	1224.042	SPEAKER_00
1224.076	1225.763	SPEAKER_00
1226.708	1227.012	SPEAKER_03
1227.063	1227.552	SPEAKER_03
1236.513	1236.833	SPEAKER_03
1237.171	1238.032	SPEAKER_03
1241.086	1243.769	SPEAKER_00
1244.326	1247.178	SPEAKER_00
1247.33	1250.975	SPEAKER_00
1251.43	1254.485	SPEAKER_00
1263.02	1263.493	SPEAKER_03
1271.191	1273.604	SPEAKER_03
1274.431	1275.14	SPEAKER_03
1276.743	1277.08	SPEAKER_03
1280.287	1280.911	SPEAKER_03
1283.577	1284.59	SPEAKER_03
1292.183	1293.095	SPEAKER_03
1293.972	1295.052	SPEAKER_03
1314.577	1318.576	SPEAKER_03
1319.96	1320.55	SPEAKER_03
1324.06	1325.022	SPEAKER_03
1326.642	1327.148	SPEAKER_03
1333.173	1334.27	SPEAKER_03
1336.328	1337.138	SPEAKER_02
1337.358	1338.91	SPEAKER_03
1344.901	1348.613	SPEAKER_00
1349.238	1350.942	SPEAKER_00
1351.448	1353.592	SPEAKER_00
1354.165	1355.954	SPEAKER_00
1356.359	1358.08	SPEAKER_00
1364.02	1366.332	SPEAKER_02
1372.272	1374.432	SPEAKER_00
1374.652	1375.732	SPEAKER_00
1376.322	1378.432	SPEAKER_00
1378.921	1380.878	SPEAKER_00
1381.705	1384.034	SPEAKER_00
1384.355	1386.717	SPEAKER_00
1389.063	1389.485	SPEAKER_02
1393.771	1394.598	SPEAKER_03
1407.575	1409.195	SPEAKER_03
1409.718	1413.513	SPEAKER_02
1419.218	1420.012	SPEAKER_03
1421.345	1422.543	SPEAKER_03
1422.847	1423.302	SPEAKER_03
1432.246	1433.866	SPEAKER_00
1434.153	1434.912	SPEAKER_00
1435.402	1436.988	SPEAKER_00
1439.738	1441.527	SPEAKER_00
1442.202	1443.468	SPEAKER_00
1443.738	1446.151	SPEAKER_00
1446.674	1449.745	SPEAKER_00
1454.723	1455.432	SPEAKER_02
1475.53	1476.087	SPEAKER_02
1481.791	1484.137	SPEAKER_00
1484.238	1485.301	SPEAKER_00
1485.993	1488.305	SPEAKER_00
1488.794	1491.46	SPEAKER_00
1491.967	1492.321	SPEAKER_03
1504.707	1505.281	SPEAKER_03
1510.226	1510.786	SPEAKER_02
1511.833	1512.306	SPEAKER_02
1512.732	1513.179	SPEAKER_02
1513.415	1517.684	SPEAKER_02
1517.684	1518.595	SPEAKER_03
1526.982	1530.227	SPEAKER_02
1533.783	1535.622	SPEAKER_00
1535.808	1536.567	SPEAKER_00
1537.057	1538.626	SPEAKER_00
1539.267	1541.562	SPEAKER_00
1542.119	1542.457	SPEAKER_00
1542.912	1546.0	SPEAKER_00
1546.321	1549.493	SPEAKER_00
1553.054	1553.797	SPEAKER_00
1554.185	1555.332	SPEAKER_00
1556.193	1559.129	SPEAKER_00
1559.348	1561.728	SPEAKER_00
1562.15	1565.204	SPEAKER_00
1584.728	1586.787	SPEAKER_01
1586.99	1587.901	SPEAKER_01
1589.42	1591.293	SPEAKER_00
1591.36	1593.284	SPEAKER_00
1593.757	1594.381	SPEAKER_00
1594.6	1595.444	SPEAKER_00
1595.984	1600.827	SPEAKER_00
1601.333	1603.747	SPEAKER_00
1604.253	1608.657	SPEAKER_00
1611.02	1613.332	SPEAKER_00
1613.5	1614.614	SPEAKER_00
1615.171	1619.93	SPEAKER_00
1620.47	1622.005	SPEAKER_00
1622.461	1626.477	SPEAKER_00
1633.48	1635.151	SPEAKER_00
1635.404	1636.197	SPEAKER_00
1636.653	1637.767	SPEAKER_00
1637.986	1638.29	SPEAKER_00
1638.88	1640.551	SPEAKER_00
1641.074	1643.048	SPEAKER_00
1643.453	1645.715	SPEAKER_00
1645.833	1648.162	SPEAKER_00
1648.583	1650.457	SPEAKER_00
1650.895	1652.819	SPEAKER_00
1653.292	1656.397	SPEAKER_00
1665.138	1666.319	SPEAKER_03
1683.059	1685.27	SPEAKER_00
1685.422	1686.535	SPEAKER_00
1687.143	1689.455	SPEAKER_00
1689.91	1690.4	SPEAKER_00
1690.838	1694.568	SPEAKER_00
1695.142	1698.247	SPEAKER_00
4.13	4.7	SPEAKER_02
6.51	6.94	SPEAKER_02
7.82	8.76	SPEAKER_01
9.09	9.63	SPEAKER_02
10.45	10.83	SPEAKER_02
11.065	11.385	SPEAKER_02
14.155	14.79	SPEAKER_02
51.57	52.88	SPEAKER_03
82.89	86.47	SPEAKER_01
147.61	152.89	SPEAKER_02
154.563	155.673	SPEAKER_02
157.4	157.89	SPEAKER_01
158.35	159.01	SPEAKER_02
159.15	160.41	SPEAKER_01
160.86	161.81	SPEAKER_02
201.08	202.7	SPEAKER_01
251.815	252.86	SPEAKER_03
262.07	263.59	SPEAKER_01
265.25	265.9	SPEAKER_01
275.026	275.903	SPEAKER_03
284.62	286.34	SPEAKER_02
286.4	287.98	SPEAKER_01
289.403	291.28	SPEAKER_01
291.656	292.496	SPEAKER_01
342.37	343.34	SPEAKER_03
360.751	364.31	SPEAKER_02
371.428	373.738	SPEAKER_02
407.782	408.811	SPEAKER_03
410.001	410.851	SPEAKER_03
432.014	434.427	SPEAKER_01
435.322	438.6	SPEAKER_01
456.93	458.53	SPEAKER_02
471.85	473.42	SPEAKER_01
504.206	505.566	SPEAKER_01
506.49	507.06	SPEAKER_03
528.1	529.13	SPEAKER_03
531.18	532.46	SPEAKER_03
532.56	537.87	SPEAKER_01
538.917	541.94	SPEAKER_03
554.307	554.881	SPEAKER_03
560.45	561.108	SPEAKER_01
563.099	566.41	SPEAKER_01
603.35	604.66	SPEAKER_01
606.615	607.465	SPEAKER_01
609.623	610.163	SPEAKER_03
668.5	668.686	SPEAKER_02
674.93	676.04	SPEAKER_01
677.478	677.883	SPEAKER_01
877.159	878.029	SPEAKER_02
878.14	879.3	SPEAKER_03
911.433	911.956	SPEAKER_03
926.406	927.796	SPEAKER_02
956.107	956.72	SPEAKER_03
956.726	958.586	SPEAKER_02
1055.782	1056.415	SPEAKER_03
1067.78	1068.37	SPEAKER_03
1069.861	1070.315	SPEAKER_03
1070.921	1071.281	SPEAKER_03
1094.662	1096.265	SPEAKER_02
1100.99	1101.395	SPEAKER_03
1125.83	1126.488	SPEAKER_03
1162.935	1165.235	SPEAKER_02
1172.624	1174.244	SPEAKER_03
1183.48	1184.947	SPEAKER_03
1185.367	1187.333	SPEAKER_04
1187.963	1188.655	SPEAKER_03
1189.812	1191.185	SPEAKER_04
1191.845	1194.005	SPEAKER_00
1207.74	1208.855	SPEAKER_03
1213.249	1215.382	SPEAKER_02
1241.73	1242.603	SPEAKER_02
1346.713	1348.507	SPEAKER_02
1382.299	1382.865	SPEAKER_02
1411.102	1411.76	SPEAKER_03
1439.793	1440.626	SPEAKER_02
1489.7	1490.43	SPEAKER_02
1533.783	1534.573	SPEAKER_02
1536.114	1537.614	SPEAKER_02
