speech_start	speech_end	speaker
235.69	239.217	SPEAKER_00
240.061	240.348	SPEAKER_00
241.748	242.035	SPEAKER_00
242.153	243.858	SPEAKER_00
245.63	248.127	SPEAKER_00
248.667	251.384	SPEAKER_00
252.39	252.77	SPEAKER_00
253.05	254.506	SPEAKER_01
254.995	256.092	SPEAKER_01
256.733	259.518	SPEAKER_01
259.788	266.774	SPEAKER_01
267.263	270.436	SPEAKER_01
272.005	274.655	SPEAKER_00
275.161	276.16	SPEAKER_00
277.388	279.937	SPEAKER_00
280.831	281.033	SPEAKER_00
281.995	282.181	SPEAKER_00
283.177	283.632	SPEAKER_00
284.24	284.729	SPEAKER_00
285.05	285.877	SPEAKER_00
286.197	287.28	SPEAKER_00
288.222	288.847	SPEAKER_00
289.42	289.741	SPEAKER_00
290.011	292.88	SPEAKER_00
293.808	295.681	SPEAKER_01
296.356	297.622	SPEAKER_01
297.875	300.119	SPEAKER_01
300.592	303.663	SPEAKER_01
306.194	308.405	SPEAKER_01
308.708	309.788	SPEAKER_01
310.413	312.674	SPEAKER_01
313.147	315.931	SPEAKER_01
318.749	321.449	SPEAKER_01
322.04	324.301	SPEAKER_01
324.672	331.068	SPEAKER_01
331.186	334.038	SPEAKER_01
334.375	337.48	SPEAKER_01
338.037	340.85	SPEAKER_01
340.89	342.58	SPEAKER_00
350.474	351.368	SPEAKER_01
351.79	353.461	SPEAKER_01
353.984	357.19	SPEAKER_01
357.511	359.182	SPEAKER_01
359.452	363.282	SPEAKER_01
363.738	366.826	SPEAKER_01
374.47	376.09	SPEAKER_01
376.428	377.272	SPEAKER_01
378.031	380.731	SPEAKER_01
381.068	384.578	SPEAKER_01
385.017	388.173	SPEAKER_01
389.422	390.28	SPEAKER_00
394.197	394.653	SPEAKER_00
397.977	398.568	SPEAKER_00
398.973	401.808	SPEAKER_00
401.977	402.483	SPEAKER_00
403.124	403.9	SPEAKER_00
404.356	404.963	SPEAKER_00
406.01	406.5	SPEAKER_00
406.546	407.286	SPEAKER_01
407.731	409.435	SPEAKER_01
409.925	424.033	SPEAKER_01
424.724	427.795	SPEAKER_01
429.82	431.474	SPEAKER_01
431.812	433.111	SPEAKER_01
433.33	436.79	SPEAKER_01
437.195	437.583	SPEAKER_01
438.308	441.397	SPEAKER_01
441.818	444.873	SPEAKER_01
445.531	446.695	SPEAKER_00
452.23	453.125	SPEAKER_00
455.572	456.618	SPEAKER_00
460.938	464.768	SPEAKER_00
466.152	468.734	SPEAKER_01
469.156	475.887	SPEAKER_01
476.328	478.623	SPEAKER_01
479.213	484.732	SPEAKER_01
485.221	488.309	SPEAKER_01
493.22	493.372	SPEAKER_00
500.358	500.678	SPEAKER_01
500.915	504.307	SPEAKER_01
504.762	505.387	SPEAKER_01
505.606	506.467	SPEAKER_01
507.007	508.39	SPEAKER_01
508.728	511.782	SPEAKER_01
512.255	513.79	SPEAKER_01
514.094	518.262	SPEAKER_01
518.853	520.675	SPEAKER_01
521.266	523.46	SPEAKER_01
527.915	529.315	SPEAKER_00
531.458	532.403	SPEAKER_00
534.395	536.827	SPEAKER_00
537.947	540.347	SPEAKER_00
542.275	544.03	SPEAKER_00
560.753	562.39	SPEAKER_01
562.694	563.555	SPEAKER_01
564.297	566.423	SPEAKER_01
567.014	573.342	SPEAKER_01
573.882	576.97	SPEAKER_01
591.331	593.052	SPEAKER_01
593.407	594.233	SPEAKER_01
594.976	596.967	SPEAKER_01
597.575	600.933	SPEAKER_01
601.422	604.477	SPEAKER_01
607.092	608.358	SPEAKER_00
609.809	612.138	SPEAKER_01
612.357	614.905	SPEAKER_01
615.428	628.593	SPEAKER_00
630.532	634.193	SPEAKER_00
634.413	644.133	SPEAKER_00
644.183	649.027	SPEAKER_00
649.972	660.67	SPEAKER_00
661.48	662.51	SPEAKER_01
663.1	665.716	SPEAKER_01
666.188	672.854	SPEAKER_01
673.664	676.735	SPEAKER_01
682.625	683.283	SPEAKER_00
685.156	686.084	SPEAKER_00
689.662	691.332	SPEAKER_00
691.602	695.365	SPEAKER_00
695.939	699.668	SPEAKER_00
700.158	700.85	SPEAKER_00
700.85	702.52	SPEAKER_01
702.773	703.685	SPEAKER_01
704.393	706.267	SPEAKER_01
706.84	710.857	SPEAKER_01
711.312	714.367	SPEAKER_01
714.907	718.096	SPEAKER_00
718.636	720.391	SPEAKER_00
721.268	722.72	SPEAKER_00
722.92	725.2	SPEAKER_01
725.572	727.175	SPEAKER_01
727.681	730.803	SPEAKER_01
734.11	735.798	SPEAKER_01
736.388	737.013	SPEAKER_00
738.16	738.802	SPEAKER_00
738.886	741.265	SPEAKER_01
742.16	743.56	SPEAKER_00
744.337	745.9	SPEAKER_01
746.21	747.88	SPEAKER_00
765.987	767.86	SPEAKER_01
767.91	770.86	SPEAKER_00
771.337	779.318	SPEAKER_00
788.06	789.545	SPEAKER_01
789.697	790.895	SPEAKER_00
792.63	795.08	SPEAKER_01
795.991	797.037	SPEAKER_00
797.712	802.454	SPEAKER_00
821.489	822.248	SPEAKER_02
828.02	830.281	SPEAKER_00
831.513	832.711	SPEAKER_00
841.722	842.397	SPEAKER_02
188.71	200.37	SPEAKER_00
290.973	292.88	SPEAKER_01
410.093	411.74	SPEAKER_00
412.633	413.78	SPEAKER_02
413.941	414.83	SPEAKER_00
415.544	415.966	SPEAKER_02
417.94	418.717	SPEAKER_00
432.404	433.024	SPEAKER_00
435.03	436.716	SPEAKER_00
466.68	468.734	SPEAKER_00
469.199	470.246	SPEAKER_02
470.523	471.647	SPEAKER_00
472.153	472.847	SPEAKER_02
477.398	478.978	SPEAKER_00
479.688	481.622	SPEAKER_00
659.373	660.839	SPEAKER_01
706.84	710.857	SPEAKER_00
711.312	714.367	SPEAKER_00
